id,activity_hour,total_intensity,average_intensity
6962181067,4/20/2016,52,0.87
6962181067,4/20/2016,14,0.23
6962181067,4/20/2016,37,0.62
6962181067,4/20/2016,1,0.02
6962181067,4/20/2016,11,0.18
6962181067,4/20/2016,23,0.38
6962181067,4/20/2016,7,0.12
6962181067,4/20/2016,28,0.47
6962181067,4/20/2016,3,0.05
6962181067,4/20/2016,4,0.07
6962181067,4/20/2016,2,0.03
6962181067,4/21/2016,0,0
6962181067,4/21/2016,1,0.02
6962181067,4/21/2016,32,0.53
6962181067,4/21/2016,18,0.3
6962181067,4/21/2016,59,0.98
6962181067,4/21/2016,102,1.7
6962181067,4/21/2016,31,0.52
6962181067,4/21/2016,124,2.07
6962181067,4/21/2016,2,0.03
6962181067,4/21/2016,5,0.08
6962181067,4/21/2016,21,0.35
6962181067,4/21/2016,8,0.13
6962181067,4/22/2016,0,0
6962181067,4/22/2016,1,0.02
6962181067,4/22/2016,42,0.7
6962181067,4/22/2016,15,0.25
6962181067,4/22/2016,101,1.68
6962181067,4/22/2016,23,0.38
6962181067,4/22/2016,29,0.48
6962181067,4/22/2016,74,1.23
6962181067,4/22/2016,13,0.22
6962181067,4/22/2016,12,0.2
6962181067,4/22/2016,22,0.37
6962181067,4/22/2016,14,0.23
6962181067,4/22/2016,2,0.03
6962181067,4/22/2016,3,0.05
6962181067,4/23/2016,0,0
6962181067,4/23/2016,1,0.02
6962181067,4/23/2016,31,0.52
6962181067,4/23/2016,159,2.65
6962181067,4/23/2016,17,0.28
6962181067,4/23/2016,10,0.17
6962181067,4/23/2016,19,0.32
6962181067,4/23/2016,14,0.23
6962181067,4/23/2016,38,0.63
6962181067,4/23/2016,33,0.55
6962181067,4/23/2016,44,0.73
6962181067,4/23/2016,95,1.58
6962181067,4/23/2016,20,0.33
6962181067,4/23/2016,40,0.67
6962181067,4/23/2016,30,0.5
6962181067,4/23/2016,26,0.43
6962181067,4/23/2016,6,0.1
6962181067,4/24/2016,0,0
6962181067,4/24/2016,1,0.02
6962181067,4/24/2016,2,0.03
6962181067,4/24/2016,26,0.43
6962181067,4/24/2016,20,0.33
6962181067,4/24/2016,11,0.18
6962181067,4/24/2016,17,0.28
6962181067,4/24/2016,6,0.1
6962181067,4/24/2016,4,0.07
6962181067,4/24/2016,23,0.38
6962181067,4/24/2016,24,0.4
6962181067,4/24/2016,14,0.23
6962181067,4/25/2016,0,0
6962181067,4/25/2016,1,0.02
6962181067,4/25/2016,43,0.72
6962181067,4/25/2016,49,0.82
6962181067,4/25/2016,39,0.65
6962181067,4/25/2016,100,1.67
6962181067,4/25/2016,17,0.28
6962181067,4/25/2016,33,0.55
6962181067,4/25/2016,12,0.2
6962181067,4/25/2016,13,0.22
6962181067,4/25/2016,36,0.6
6962181067,4/25/2016,71,1.18
6962181067,4/25/2016,8,0.13
6962181067,4/26/2016,0,0
6962181067,4/26/2016,1,0.02
6962181067,4/26/2016,8,0.13
6962181067,4/26/2016,27,0.45
6962181067,4/26/2016,20,0.33
6962181067,4/26/2016,22,0.37
6962181067,4/26/2016,30,0.5
6962181067,4/26/2016,137,2.28
6962181067,4/26/2016,2,0.03
6962181067,4/26/2016,4,0.07
6962181067,4/26/2016,16,0.27
6962181067,4/26/2016,9,0.15
6962181067,4/26/2016,24,0.4
6962181067,4/26/2016,17,0.28
6962181067,4/26/2016,13,0.22
6962181067,4/27/2016,0,0
6962181067,4/27/2016,1,0.02
6962181067,4/27/2016,4,0.07
6962181067,4/27/2016,32,0.53
6962181067,4/27/2016,23,0.38
6962181067,4/27/2016,15,0.25
6962181067,4/27/2016,21,0.35
6962181067,4/27/2016,83,1.38
6962181067,4/27/2016,2,0.03
6962181067,4/27/2016,33,0.55
6962181067,4/27/2016,28,0.47
6962181067,4/27/2016,36,0.6
6962181067,4/27/2016,34,0.57
6962181067,4/27/2016,3,0.05
6962181067,4/27/2016,8,0.13
6962181067,4/28/2016,0,0
6962181067,4/28/2016,1,0.02
6962181067,4/28/2016,2,0.03
6962181067,4/28/2016,28,0.47
6962181067,4/28/2016,35,0.58
6962181067,4/28/2016,22,0.37
6962181067,4/28/2016,33,0.55
6962181067,4/28/2016,104,1.73
6962181067,4/28/2016,55,0.92
6962181067,4/28/2016,10,0.17
6962181067,4/28/2016,27,0.45
6962181067,4/28/2016,13,0.22
6962181067,4/28/2016,42,0.7
6962181067,4/28/2016,18,0.3
6962181067,4/28/2016,19,0.32
6962181067,4/28/2016,9,0.15
6962181067,4/29/2016,0,0
6962181067,4/29/2016,5,0.08
6962181067,4/29/2016,29,0.48
6962181067,4/29/2016,30,0.5
6962181067,4/29/2016,45,0.75
6962181067,4/29/2016,69,1.15
6962181067,4/29/2016,20,0.33
6962181067,4/29/2016,65,1.08
6962181067,4/29/2016,6,0.1
6962181067,4/29/2016,8,0.13
6962181067,4/29/2016,23,0.38
6962181067,4/29/2016,27,0.45
6962181067,4/29/2016,28,0.47
6962181067,4/29/2016,33,0.55
6962181067,4/29/2016,22,0.37
6962181067,4/29/2016,19,0.32
6962181067,4/29/2016,4,0.07
6962181067,4/29/2016,2,0.03
6962181067,4/30/2016,0,0
6962181067,4/30/2016,1,0.02
6962181067,4/30/2016,24,0.4
6962181067,4/30/2016,97,1.62
6962181067,4/30/2016,34,0.57
6962181067,4/30/2016,27,0.45
6962181067,4/30/2016,25,0.42
6962181067,4/30/2016,16,0.27
6962181067,4/30/2016,22,0.37
6962181067,4/30/2016,30,0.5
6962181067,4/30/2016,17,0.28
6962181067,4/30/2016,37,0.62
6962181067,5/1/2016,1,0.02
6962181067,5/1/2016,0,0
6962181067,5/1/2016,27,0.45
6962181067,5/1/2016,10,0.17
6962181067,5/1/2016,32,0.53
6962181067,5/1/2016,12,0.2
6962181067,5/1/2016,18,0.3
6962181067,5/1/2016,15,0.25
6962181067,5/1/2016,13,0.22
6962181067,5/1/2016,9,0.15
6962181067,5/1/2016,3,0.05
6962181067,5/1/2016,20,0.33
6962181067,5/1/2016,29,0.48
6962181067,5/1/2016,21,0.35
6962181067,5/1/2016,2,0.03
6962181067,5/2/2016,0,0
6962181067,5/2/2016,1,0.02
6962181067,5/2/2016,2,0.03
6962181067,5/2/2016,4,0.07
6962181067,5/2/2016,36,0.6
6962181067,5/2/2016,25,0.42
6962181067,5/2/2016,40,0.67
6962181067,5/2/2016,16,0.27
6962181067,5/2/2016,24,0.4
6962181067,5/2/2016,60,1
6962181067,5/2/2016,9,0.15
6962181067,5/2/2016,21,0.35
6962181067,5/2/2016,27,0.45
6962181067,5/2/2016,39,0.65
6962181067,5/2/2016,43,0.72
6962181067,5/2/2016,72,1.2
6962181067,5/2/2016,3,0.05
6962181067,5/2/2016,12,0.2
6962181067,5/2/2016,7,0.12
6962181067,5/3/2016,0,0
6962181067,5/3/2016,2,0.03
6962181067,5/3/2016,3,0.05
6962181067,5/3/2016,1,0.02
6962181067,5/3/2016,39,0.65
6962181067,5/3/2016,38,0.63
6962181067,5/3/2016,5,0.08
6962181067,5/3/2016,31,0.52
6962181067,5/3/2016,49,0.82
6962181067,5/3/2016,73,1.22
6962181067,5/3/2016,44,0.73
6962181067,5/3/2016,8,0.13
6962181067,5/3/2016,30,0.5
6962181067,5/3/2016,16,0.27
6962181067,5/3/2016,17,0.28
6962181067,5/3/2016,11,0.18
6962181067,5/4/2016,0,0
6962181067,5/4/2016,1,0.02
6962181067,5/4/2016,4,0.07
6962181067,5/4/2016,30,0.5
6962181067,5/4/2016,28,0.47
6962181067,5/4/2016,51,0.85
6962181067,5/4/2016,67,1.12
6962181067,5/4/2016,47,0.78
6962181067,5/4/2016,14,0.23
6962181067,5/4/2016,7,0.12
6962181067,5/4/2016,20,0.33
6962181067,5/4/2016,31,0.52
6962181067,5/4/2016,22,0.37
6962181067,5/4/2016,37,0.62
6962181067,5/4/2016,18,0.3
6962181067,5/4/2016,2,0.03
6962181067,5/5/2016,0,0
6962181067,5/5/2016,1,0.02
6962181067,5/5/2016,2,0.03
6962181067,5/5/2016,31,0.52
6962181067,5/5/2016,30,0.5
6962181067,5/5/2016,28,0.47
6962181067,5/5/2016,27,0.45
6962181067,5/5/2016,36,0.6
6962181067,5/5/2016,11,0.18
6962181067,5/5/2016,22,0.37
6962181067,5/5/2016,25,0.42
6962181067,5/5/2016,103,1.72
6962181067,5/5/2016,16,0.27
6962181067,5/6/2016,1,0.02
6962181067,5/6/2016,0,0
6962181067,5/6/2016,24,0.4
6962181067,5/6/2016,28,0.47
6962181067,5/6/2016,22,0.37
6962181067,5/6/2016,7,0.12
6962181067,5/6/2016,10,0.17
6962181067,5/6/2016,15,0.25
6962181067,5/6/2016,11,0.18
6962181067,5/6/2016,26,0.43
6962181067,5/6/2016,3,0.05
6962181067,5/6/2016,33,0.55
6962181067,5/6/2016,14,0.23
6962181067,5/7/2016,2,0.03
6962181067,5/7/2016,13,0.22
6962181067,5/7/2016,18,0.3
6962181067,5/7/2016,5,0.08
6962181067,5/7/2016,3,0.05
6962181067,5/7/2016,0,0
6962181067,5/7/2016,4,0.07
6962181067,5/7/2016,35,0.58
6962181067,5/7/2016,8,0.13
6962181067,5/7/2016,31,0.52
6962181067,5/7/2016,11,0.18
6962181067,5/7/2016,24,0.4
6962181067,5/7/2016,20,0.33
6962181067,5/7/2016,12,0.2
6962181067,5/7/2016,25,0.42
6962181067,5/7/2016,41,0.68
6962181067,5/7/2016,26,0.43
6962181067,5/7/2016,16,0.27
6962181067,5/7/2016,10,0.17
6962181067,5/8/2016,0,0
6962181067,5/8/2016,4,0.07
6962181067,5/8/2016,1,0.02
6962181067,5/8/2016,5,0.08
6962181067,5/8/2016,25,0.42
6962181067,5/8/2016,27,0.45
6962181067,5/8/2016,19,0.32
6962181067,5/8/2016,3,0.05
6962181067,5/8/2016,9,0.15
6962181067,5/8/2016,10,0.17
6962181067,5/8/2016,51,0.85
6962181067,5/8/2016,2,0.03
6962181067,5/9/2016,0,0
6962181067,5/9/2016,1,0.02
6962181067,5/9/2016,33,0.55
6962181067,5/9/2016,45,0.75
6962181067,5/9/2016,112,1.87
6962181067,5/9/2016,26,0.43
6962181067,5/9/2016,18,0.3
6962181067,5/9/2016,4,0.07
6962181067,5/9/2016,11,0.18
6962181067,5/9/2016,2,0.03
6962181067,5/9/2016,10,0.17
6962181067,5/9/2016,39,0.65
6962181067,5/9/2016,8,0.13
6962181067,5/9/2016,80,1.33
6962181067,5/9/2016,3,0.05
6962181067,5/9/2016,5,0.08
6962181067,5/10/2016,2,0.03
6962181067,5/10/2016,1,0.02
6962181067,5/10/2016,0,0
6962181067,5/10/2016,76,1.27
6962181067,5/10/2016,19,0.32
6962181067,5/10/2016,139,2.32
6962181067,5/10/2016,38,0.63
6962181067,5/10/2016,8,0.13
6962181067,5/10/2016,3,0.05
6962181067,5/10/2016,7,0.12
6962181067,5/10/2016,14,0.23
6962181067,5/10/2016,51,0.85
6962181067,5/10/2016,32,0.53
6962181067,5/10/2016,30,0.5
6962181067,5/10/2016,24,0.4
6962181067,5/11/2016,0,0
6962181067,5/11/2016,2,0.03
6962181067,5/11/2016,4,0.07
6962181067,5/11/2016,33,0.55
6962181067,5/11/2016,96,1.6
6962181067,5/11/2016,20,0.33
6962181067,5/11/2016,11,0.18
6962181067,5/11/2016,23,0.38
6962181067,5/11/2016,18,0.3
6962181067,5/11/2016,10,0.17
6962181067,5/11/2016,5,0.08
6962181067,5/11/2016,9,0.15
6962181067,5/11/2016,13,0.22
6962181067,5/11/2016,1,0.02
6962181067,5/12/2016,0,0
6962181067,5/12/2016,2,0.03
6962181067,5/12/2016,32,0.53
6962181067,5/12/2016,29,0.48
6962181067,5/12/2016,34,0.57
6962181067,5/12/2016,24,0.4
7007744171,4/12/2016,0,0
7007744171,4/12/2016,28,0.47
7007744171,4/12/2016,109,1.82
7007744171,4/12/2016,108,1.8
7007744171,4/12/2016,37,0.62
7007744171,4/12/2016,39,0.65
7007744171,4/12/2016,38,0.63
7007744171,4/12/2016,14,0.23
7007744171,4/12/2016,18,0.3
7007744171,4/12/2016,9,0.15
7007744171,4/12/2016,25,0.42
7007744171,4/12/2016,44,0.73
7007744171,4/12/2016,26,0.43
7007744171,4/12/2016,17,0.28
7007744171,4/13/2016,0,0
7007744171,4/13/2016,1,0.02
7007744171,4/13/2016,34,0.57
7007744171,4/13/2016,20,0.33
7007744171,4/13/2016,170,2.83
7007744171,4/13/2016,67,1.12
7007744171,4/13/2016,13,0.22
7007744171,4/13/2016,29,0.48
7007744171,4/13/2016,17,0.28
7007744171,4/13/2016,14,0.23
7007744171,4/13/2016,12,0.2
7007744171,4/13/2016,22,0.37
7007744171,4/13/2016,41,0.68
7007744171,4/13/2016,10,0.17
7007744171,4/13/2016,6,0.1
7007744171,4/13/2016,3,0.05
7007744171,4/14/2016,0,0
7007744171,4/14/2016,40,0.67
7007744171,4/14/2016,15,0.25
7007744171,4/14/2016,127,2.12
7007744171,4/14/2016,27,0.45
7007744171,4/14/2016,8,0.13
7007744171,4/14/2016,30,0.5
7007744171,4/14/2016,20,0.33
7007744171,4/14/2016,3,0.05
7007744171,4/14/2016,4,0.07
7007744171,4/14/2016,16,0.27
7007744171,4/14/2016,14,0.23
7007744171,4/14/2016,9,0.15
7007744171,4/14/2016,34,0.57
7007744171,4/14/2016,52,0.87
7007744171,4/14/2016,17,0.28
7007744171,4/14/2016,2,0.03
7007744171,4/15/2016,0,0
7007744171,4/15/2016,27,0.45
7007744171,4/15/2016,34,0.57
7007744171,4/15/2016,16,0.27
7007744171,4/15/2016,20,0.33
7007744171,4/15/2016,25,0.42
7007744171,4/15/2016,18,0.3
7007744171,4/15/2016,4,0.07
7007744171,4/15/2016,2,0.03
7007744171,4/15/2016,7,0.12
7007744171,4/15/2016,6,0.1
7007744171,4/15/2016,15,0.25
7007744171,4/15/2016,1,0.02
7007744171,4/16/2016,0,0
7007744171,4/16/2016,2,0.03
7007744171,4/16/2016,27,0.45
7007744171,4/16/2016,8,0.13
7007744171,4/16/2016,13,0.22
7007744171,4/16/2016,9,0.15
7007744171,4/16/2016,5,0.08
7007744171,4/16/2016,11,0.18
7007744171,4/16/2016,25,0.42
7007744171,4/16/2016,26,0.43
7007744171,4/16/2016,23,0.38
7007744171,4/16/2016,18,0.3
7007744171,4/16/2016,3,0.05
7007744171,4/17/2016,0,0
7007744171,4/17/2016,13,0.22
7007744171,4/17/2016,48,0.8
7007744171,4/17/2016,36,0.6
7007744171,4/17/2016,22,0.37
7007744171,4/17/2016,19,0.32
7007744171,4/17/2016,7,0.12
7007744171,4/17/2016,12,0.2
7007744171,4/17/2016,9,0.15
7007744171,4/17/2016,30,0.5
7007744171,4/17/2016,21,0.35
7007744171,4/17/2016,17,0.28
7007744171,4/17/2016,4,0.07
7007744171,4/18/2016,0,0
7007744171,4/18/2016,34,0.57
7007744171,4/18/2016,20,0.33
7007744171,4/18/2016,157,2.62
7007744171,4/18/2016,54,0.9
7007744171,4/18/2016,86,1.43
7007744171,4/18/2016,14,0.23
7007744171,4/18/2016,13,0.22
7007744171,4/18/2016,10,0.17
7007744171,4/18/2016,30,0.5
7007744171,4/18/2016,3,0.05
7007744171,4/18/2016,1,0.02
7007744171,4/18/2016,12,0.2
7007744171,4/18/2016,4,0.07
7007744171,4/18/2016,2,0.03
7007744171,4/19/2016,0,0
7007744171,4/19/2016,18,0.3
7007744171,4/19/2016,66,1.1
7007744171,4/19/2016,156,2.6
7007744171,4/19/2016,33,0.55
7007744171,4/19/2016,20,0.33
7007744171,4/19/2016,26,0.43
7007744171,4/19/2016,9,0.15
7007744171,4/19/2016,13,0.22
7007744171,4/19/2016,17,0.28
7007744171,4/19/2016,43,0.72
7007744171,4/19/2016,34,0.57
7007744171,4/19/2016,32,0.53
7007744171,4/19/2016,10,0.17
7007744171,4/19/2016,2,0.03
7007744171,4/20/2016,0,0
7007744171,4/20/2016,32,0.53
7007744171,4/20/2016,23,0.38
7007744171,4/20/2016,174,2.9
7007744171,4/20/2016,87,1.45
7007744171,4/20/2016,5,0.08
7007744171,4/20/2016,30,0.5
7007744171,4/20/2016,20,0.33
7007744171,4/20/2016,18,0.3
7007744171,4/20/2016,29,0.48
7007744171,4/20/2016,4,0.07
7007744171,4/20/2016,21,0.35
7007744171,4/20/2016,45,0.75
7007744171,4/20/2016,47,0.78
7007744171,4/20/2016,35,0.58
7007744171,4/21/2016,0,0
7007744171,4/21/2016,38,0.63
7007744171,4/21/2016,23,0.38
7007744171,4/21/2016,137,2.28
7007744171,4/21/2016,68,1.13
7007744171,4/21/2016,27,0.45
7007744171,4/21/2016,14,0.23
7007744171,4/21/2016,19,0.32
7007744171,4/21/2016,46,0.77
7007744171,4/21/2016,18,0.3
7007744171,4/21/2016,15,0.25
7007744171,4/21/2016,13,0.22
7007744171,4/21/2016,12,0.2
7007744171,4/21/2016,5,0.08
7007744171,4/22/2016,0,0
7007744171,4/22/2016,15,0.25
7007744171,4/22/2016,14,0.23
7007744171,4/22/2016,153,2.55
7007744171,4/22/2016,47,0.78
7007744171,4/22/2016,3,0.05
7007744171,4/22/2016,18,0.3
7007744171,4/22/2016,10,0.17
7007744171,4/22/2016,58,0.97
7007744171,4/22/2016,61,1.02
7007744171,4/22/2016,16,0.27
7007744171,4/22/2016,87,1.45
7007744171,4/22/2016,21,0.35
7007744171,4/23/2016,0,0
7007744171,4/23/2016,23,0.38
7007744171,4/23/2016,31,0.52
7007744171,4/23/2016,52,0.87
7007744171,4/23/2016,9,0.15
7007744171,4/23/2016,15,0.25
7007744171,4/23/2016,72,1.2
7007744171,4/23/2016,33,0.55
7007744171,4/23/2016,44,0.73
7007744171,4/24/2016,0,0
7007744171,4/24/2016,19,0.32
7007744171,4/24/2016,32,0.53
7007744171,4/24/2016,33,0.55
7007744171,4/24/2016,50,0.83
7007744171,4/24/2016,54,0.9
7007744171,4/24/2016,24,0.4
7007744171,4/24/2016,38,0.63
7007744171,4/24/2016,46,0.77
7007744171,4/24/2016,52,0.87
7007744171,4/24/2016,17,0.28
7007744171,4/25/2016,0,0
7007744171,4/25/2016,33,0.55
7007744171,4/25/2016,89,1.48
7007744171,4/25/2016,114,1.9
7007744171,4/25/2016,76,1.27
7007744171,4/25/2016,59,0.98
7007744171,4/25/2016,13,0.22
7007744171,4/25/2016,44,0.73
7007744171,4/25/2016,38,0.63
7007744171,4/25/2016,16,0.27
7007744171,4/25/2016,15,0.25
7007744171,4/25/2016,5,0.08
7007744171,4/25/2016,17,0.28
7007744171,4/25/2016,29,0.48
7007744171,4/25/2016,4,0.07
7007744171,4/25/2016,28,0.47
7007744171,4/26/2016,0,0
7007744171,4/26/2016,35,0.58
7007744171,4/26/2016,25,0.42
7007744171,4/26/2016,4,0.07
7007744171,4/26/2016,36,0.6
7007744171,4/26/2016,60,1
7007744171,4/26/2016,43,0.72
7007744171,4/26/2016,90,1.5
7007744171,4/26/2016,17,0.28
7007744171,4/26/2016,10,0.17
7007744171,4/26/2016,30,0.5
7007744171,4/26/2016,39,0.65
7007744171,4/26/2016,26,0.43
7007744171,4/26/2016,6,0.1
7007744171,4/26/2016,14,0.23
7007744171,4/26/2016,38,0.63
7007744171,4/26/2016,2,0.03
7007744171,4/27/2016,0,0
7007744171,4/27/2016,35,0.58
7007744171,4/27/2016,28,0.47
7007744171,4/27/2016,150,2.5
7007744171,4/27/2016,58,0.97
7007744171,4/27/2016,12,0.2
7007744171,4/27/2016,26,0.43
7007744171,4/27/2016,27,0.45
7007744171,4/27/2016,11,0.18
7007744171,4/27/2016,44,0.73
7007744171,4/27/2016,23,0.38
7007744171,4/27/2016,42,0.7
7007744171,4/27/2016,13,0.22
7007744171,4/27/2016,10,0.17
7007744171,4/27/2016,6,0.1
7007744171,4/28/2016,0,0
7007744171,4/28/2016,27,0.45
7007744171,4/28/2016,28,0.47
7007744171,4/28/2016,42,0.7
7007744171,4/28/2016,56,0.93
7007744171,4/28/2016,87,1.45
7007744171,4/28/2016,61,1.02
7007744171,4/28/2016,36,0.6
7007744171,4/28/2016,15,0.25
7007744171,4/28/2016,10,0.17
7007744171,4/28/2016,17,0.28
7007744171,4/28/2016,9,0.15
7007744171,4/28/2016,18,0.3
7007744171,4/28/2016,2,0.03
7007744171,4/29/2016,0,0
7007744171,4/29/2016,23,0.38
7007744171,4/29/2016,98,1.63
7007744171,4/29/2016,121,2.02
7007744171,4/29/2016,32,0.53
7007744171,4/29/2016,8,0.13
7007744171,4/29/2016,15,0.25
7007744171,4/29/2016,33,0.55
7007744171,4/29/2016,10,0.17
7007744171,4/29/2016,45,0.75
7007744171,4/29/2016,19,0.32
7007744171,4/29/2016,22,0.37
7007744171,4/29/2016,50,0.83
7007744171,4/29/2016,35,0.58
7007744171,4/29/2016,69,1.15
7007744171,4/29/2016,25,0.42
7007744171,4/29/2016,26,0.43
7007744171,4/30/2016,0,0
7007744171,4/30/2016,14,0.23
7007744171,4/30/2016,30,0.5
7007744171,4/30/2016,35,0.58
7007744171,4/30/2016,19,0.32
7007744171,4/30/2016,17,0.28
7007744171,4/30/2016,13,0.22
7007744171,4/30/2016,4,0.07
7007744171,4/30/2016,2,0.03
7007744171,4/30/2016,3,0.05
7007744171,4/30/2016,6,0.1
7007744171,4/30/2016,7,0.12
7007744171,4/30/2016,8,0.13
7007744171,5/1/2016,0,0
7007744171,5/1/2016,22,0.37
7007744171,5/1/2016,20,0.33
7007744171,5/1/2016,11,0.18
7007744171,5/1/2016,2,0.03
7007744171,5/1/2016,12,0.2
7007744171,5/1/2016,50,0.83
7007744171,5/1/2016,14,0.23
7007744171,5/1/2016,19,0.32
7007744171,5/1/2016,31,0.52
7007744171,5/1/2016,13,0.22
7007744171,5/1/2016,7,0.12
7007744171,5/1/2016,16,0.27
7007744171,5/2/2016,0,0
7007744171,5/2/2016,33,0.55
7007744171,5/2/2016,19,0.32
7007744171,5/2/2016,145,2.42
7007744171,5/2/2016,80,1.33
7007744171,5/2/2016,77,1.28
7007744171,5/2/2016,23,0.38
7007744171,5/2/2016,9,0.15
7007744171,5/2/2016,6,0.1
7007744171,5/2/2016,8,0.13
7007744171,5/2/2016,11,0.18
7007744171,5/2/2016,32,0.53
7007744171,5/2/2016,1,0.02
7007744171,5/2/2016,2,0.03
7007744171,5/3/2016,0,0
7007744171,5/3/2016,32,0.53
7007744171,5/3/2016,116,1.93
7007744171,5/3/2016,99,1.65
7007744171,5/3/2016,31,0.52
7007744171,5/3/2016,12,0.2
7007744171,5/3/2016,34,0.57
7007744171,5/3/2016,23,0.38
7007744171,5/3/2016,65,1.08
7007744171,5/3/2016,16,0.27
7007744171,5/3/2016,21,0.35
7007744171,5/3/2016,22,0.37
7007744171,5/3/2016,40,0.67
7007744171,5/3/2016,10,0.17
7007744171,5/3/2016,4,0.07
7007744171,5/3/2016,33,0.55
7007744171,5/3/2016,8,0.13
7007744171,5/4/2016,0,0
7007744171,5/5/2016,0,0
7007744171,5/5/2016,32,0.53
7007744171,5/5/2016,92,1.53
7007744171,5/5/2016,114,1.9
7007744171,5/5/2016,85,1.42
7007744171,5/5/2016,47,0.78
7007744171,5/5/2016,8,0.13
7007744171,5/5/2016,11,0.18
7007744171,5/5/2016,14,0.23
7007744171,5/5/2016,24,0.4
7007744171,5/5/2016,23,0.38
7007744171,5/5/2016,15,0.25
7007744171,5/5/2016,18,0.3
7007744171,5/5/2016,7,0.12
7007744171,5/6/2016,0,0
7007744171,5/6/2016,1,0.02
7007744171,5/6/2016,160,2.67
7007744171,5/6/2016,42,0.7
7007744171,5/6/2016,34,0.57
7007744171,5/6/2016,30,0.5
7007744171,5/6/2016,5,0.08
7007744171,5/6/2016,18,0.3
7007744171,5/6/2016,14,0.23
7007744171,5/6/2016,16,0.27
7007744171,5/6/2016,3,0.05
7007744171,5/6/2016,23,0.38
7007744171,5/6/2016,7,0.12
7007744171,5/6/2016,9,0.15
7007744171,5/6/2016,17,0.28
7007744171,5/6/2016,10,0.17
7007744171,5/7/2016,0,0
7086361926,4/12/2016,0,0
7086361926,4/12/2016,14,0.23
7086361926,4/12/2016,11,0.18
7086361926,4/12/2016,1,0.02
7086361926,4/12/2016,4,0.07
7086361926,4/12/2016,6,0.1
7086361926,4/12/2016,23,0.38
7086361926,4/12/2016,5,0.08
7086361926,4/12/2016,22,0.37
7086361926,4/12/2016,158,2.63
7086361926,4/12/2016,51,0.85
7086361926,4/12/2016,18,0.3
7086361926,4/12/2016,19,0.32
7086361926,4/12/2016,8,0.13
7086361926,4/12/2016,2,0.03
7086361926,4/13/2016,0,0
7086361926,4/13/2016,2,0.03
7086361926,4/13/2016,20,0.33
7086361926,4/13/2016,6,0.1
7086361926,4/13/2016,5,0.08
7086361926,4/13/2016,1,0.02
7086361926,4/13/2016,25,0.42
7086361926,4/13/2016,19,0.32
7086361926,4/13/2016,124,2.07
7086361926,4/13/2016,58,0.97
7086361926,4/13/2016,15,0.25
7086361926,4/13/2016,13,0.22
7086361926,4/13/2016,7,0.12
7086361926,4/14/2016,0,0
7086361926,4/14/2016,1,0.02
7086361926,4/14/2016,15,0.25
7086361926,4/14/2016,21,0.35
7086361926,4/14/2016,10,0.17
7086361926,4/14/2016,6,0.1
7086361926,4/14/2016,11,0.18
7086361926,4/14/2016,5,0.08
7086361926,4/14/2016,19,0.32
7086361926,4/14/2016,7,0.12
7086361926,4/14/2016,18,0.3
7086361926,4/14/2016,94,1.57
7086361926,4/14/2016,85,1.42
7086361926,4/14/2016,4,0.07
7086361926,4/14/2016,31,0.52
7086361926,4/15/2016,24,0.4
7086361926,4/15/2016,0,0
7086361926,4/15/2016,27,0.45
7086361926,4/15/2016,12,0.2
7086361926,4/15/2016,7,0.12
7086361926,4/15/2016,2,0.03
7086361926,4/15/2016,11,0.18
7086361926,4/15/2016,90,1.5
7086361926,4/15/2016,9,0.15
7086361926,4/15/2016,3,0.05
7086361926,4/15/2016,14,0.23
7086361926,4/15/2016,4,0.07
7086361926,4/15/2016,13,0.22
7086361926,4/15/2016,51,0.85
7086361926,4/15/2016,1,0.02
7086361926,4/16/2016,3,0.05
7086361926,4/16/2016,0,0
7086361926,4/17/2016,0,0
7086361926,4/18/2016,0,0
7086361926,4/18/2016,20,0.33
7086361926,4/18/2016,16,0.27
7086361926,4/18/2016,2,0.03
7086361926,4/18/2016,4,0.07
7086361926,4/18/2016,98,1.63
7086361926,4/18/2016,6,0.1
7086361926,4/18/2016,147,2.45
7086361926,4/18/2016,79,1.32
7086361926,4/18/2016,3,0.05
7086361926,4/18/2016,1,0.02
7086361926,4/19/2016,1,0.02
7086361926,4/19/2016,0,0
7086361926,4/19/2016,14,0.23
7086361926,4/19/2016,4,0.07
7086361926,4/19/2016,5,0.08
7086361926,4/19/2016,2,0.03
7086361926,4/19/2016,6,0.1
7086361926,4/19/2016,99,1.65
7086361926,4/19/2016,19,0.32
7086361926,4/19/2016,131,2.18
7086361926,4/19/2016,89,1.48
7086361926,4/19/2016,83,1.38
7086361926,4/19/2016,3,0.05
7086361926,4/20/2016,0,0
7086361926,4/20/2016,1,0.02
7086361926,4/20/2016,16,0.27
7086361926,4/20/2016,4,0.07
7086361926,4/20/2016,7,0.12
7086361926,4/20/2016,5,0.08
7086361926,4/20/2016,2,0.03
7086361926,4/20/2016,6,0.1
7086361926,4/20/2016,115,1.92
7086361926,4/20/2016,3,0.05
7086361926,4/20/2016,22,0.37
7086361926,4/20/2016,166,2.77
7086361926,4/20/2016,40,0.67
7086361926,4/20/2016,15,0.25
7086361926,4/20/2016,14,0.23
7086361926,4/21/2016,5,0.08
7086361926,4/21/2016,1,0.02
7086361926,4/21/2016,0,0
7086361926,4/21/2016,4,0.07
7086361926,4/21/2016,15,0.25
7086361926,4/21/2016,2,0.03
7086361926,4/21/2016,3,0.05
7086361926,4/21/2016,27,0.45
