id,activity_date,total_steps,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories
8583815059,4/24/2016,8286,6.46,6.46,0,0.15,2.05,4.27,0,2,44,206,1188,2889
8583815059,4/25/2016,4503,3.51,3.51,0,1.47,0.24,1.81,0,18,6,122,1294,2547
8583815059,4/26/2016,10499,8.19,8.19,0,0.07,4.22,3.89,0,1,91,214,1134,3093
8583815059,4/27/2016,12474,9.73,9.73,0,6.6,0.27,2.87,0,77,5,129,1229,3142
8583815059,4/28/2016,6174,4.82,4.82,0,0,1.2,3.61,0,0,28,203,1209,2757
8583815059,4/29/2016,15168,11.83,11.83,0,3.9,3,4.92,0,46,67,258,1069,3513
8583815059,4/30/2016,10085,7.87,7.87,0,0.15,1.28,6.43,0,2,28,317,1093,3164
8583815059,5/1/2016,4512,3.52,3.52,0,0.78,0.12,2.04,0,10,2,117,1311,2596
8583815059,5/2/2016,8469,6.61,6.61,0,0,0,0,0,0,0,0,1440,2894
8583815059,5/3/2016,12015,9.37,9.37,0,0,0,0,0,0,0,0,1440,3212
8583815059,5/4/2016,3588,2.8,2.8,0,0,0,0,0,0,0,0,1440,2516
8583815059,5/5/2016,12427,9.69,9.69,0,0,0,1.18,0,0,0,70,1370,3266
8583815059,5/6/2016,5843,4.56,4.56,0,0.14,1.19,3.23,0,2,22,166,1250,2683
8583815059,5/7/2016,6117,4.77,4.77,0,0,0,4.77,0,0,0,250,1190,2810
8583815059,5/8/2016,9217,7.19,7.19,0,0.22,3.31,3.66,0,3,72,182,1183,2940
8583815059,5/9/2016,9877,7.7,7.7,0,5.76,0.17,1.73,0,66,4,110,1260,2947
8583815059,5/10/2016,8240,6.43,6.43,0,0.69,2.01,3.72,0,9,43,162,1226,2846
8583815059,5/11/2016,8701,6.79,6.79,0,0.37,3.24,3.17,0,5,71,177,1106,2804
8583815059,5/12/2016,0,0,0,0,0,0,0,0,0,0,0,1440,0
8792009665,4/12/2016,2564,1.64,1.64,0,0,0,1.64,0,0,0,116,831,2044
8792009665,4/13/2016,1320,0.84,0.84,0,0,0,0.84,0,0,0,82,806,1934
8792009665,4/14/2016,1219,0.78,0.78,0,0,0,0.78,0,0,0,84,853,1963
8792009665,4/15/2016,2483,1.59,1.59,0,0,0,1.59,0,0,0,126,937,2009
8792009665,4/16/2016,244,0.16,0.16,0,0,0,0.16,0,0,0,12,1428,1721
8792009665,4/17/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,4/18/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,4/19/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,4/20/2016,3147,2.01,2.01,0,0,0.28,1.74,0,0,10,139,744,2188
8792009665,4/21/2016,144,0.09,0.09,0,0,0,0.09,0,0,0,9,1431,1720
8792009665,4/22/2016,4068,2.6,2.6,0,0.05,0.28,2.27,0,1,20,195,817,2419
8792009665,4/23/2016,5245,3.36,3.36,0,0.16,0.44,2.75,0,8,45,232,795,2748
8792009665,4/24/2016,400,0.26,0.26,0,0.04,0.05,0.16,0,3,8,19,1410,1799
8792009665,4/25/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,4/26/2016,1321,0.85,0.85,0,0,0,0.85,0,0,0,80,1360,1928
8792009665,4/27/2016,1758,1.13,1.13,0,0,0,1.13,0,0,0,112,900,2067
8792009665,4/28/2016,6157,3.94,3.94,0,0,0,3.94,0,0,0,310,714,2780
8792009665,4/29/2016,8360,5.35,5.35,0,0.14,0.28,4.93,0,6,14,380,634,3101
8792009665,4/30/2016,7174,4.59,4.59,0,0.33,0.36,3.91,0,10,20,301,749,2896
8792009665,5/1/2016,1619,1.04,1.04,0,0,0,1.04,0,0,0,79,834,1962
8792009665,5/2/2016,1831,1.17,1.17,0,0,0,1.17,0,0,0,101,916,2015
8792009665,5/3/2016,2421,1.55,1.55,0,0,0,1.55,0,0,0,156,739,2297
8792009665,5/4/2016,2283,1.46,1.46,0,0,0,1.46,0,0,0,129,848,2067
8792009665,5/5/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,5/6/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,5/7/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,5/8/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,5/9/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,5/10/2016,0,0,0,0,0,0,0,0,0,0,0,48,57
8877689391,4/12/2016,23186,20.4,20.4,0,12.22,0.34,7.82,0,85,7,312,1036,3921
8877689391,4/13/2016,15337,9.58,9.58,0,3.55,0.38,5.64,0,108,18,216,1098,3566
8877689391,4/14/2016,21129,18.98,18.98,0,10.55,0.59,7.75,0,68,13,298,1061,3793
8877689391,4/15/2016,13422,7.17,7.17,0,0.05,0.05,7.01,0,106,1,281,1052,3934
8877689391,4/16/2016,29326,25.29,25.29,0,13.24,1.21,10.71,0,94,29,429,888,4547
8877689391,4/17/2016,15118,8.87,8.87,0,0,0.07,8.79,0,58,15,307,1060,3545
8877689391,4/18/2016,11423,8.67,8.67,0,2.44,0.27,5.94,0,29,5,191,1215,2761
8877689391,4/19/2016,18785,17.4,17.4,0,12.15,0.18,5.03,0,82,13,214,1131,3676
8877689391,4/20/2016,19948,18.11,18.11,0,11.02,0.69,6.34,0,73,19,225,1123,3679
8877689391,4/21/2016,19377,17.62,17.62,0,12.29,0.42,4.89,0,82,13,226,1119,3659
8877689391,4/22/2016,18258,16.31,16.31,0,10.23,0.03,5.97,0,61,2,236,1141,3427
8877689391,4/23/2016,11200,7.43,7.43,0,0,0,7.4,0,102,6,300,1032,3891
8877689391,4/24/2016,16674,15.74,15.74,0,11.01,0.01,4.69,0,64,1,227,1148,3455
8877689391,4/25/2016,12986,8.74,8.74,0,2.37,0.07,6.27,0,113,8,218,1101,3802
8877689391,4/26/2016,11101,8.43,8.43,0,1.76,0.13,6.5,0,22,3,258,1157,2860
8877689391,4/27/2016,23629,20.65,20.65,0,13.07,0.44,7.1,0,93,8,235,1104,3808
8877689391,4/28/2016,14890,11.3,11.3,0,4.93,0.38,5.97,0,58,8,231,1143,3060
8877689391,4/29/2016,9733,7.39,7.39,0,1.38,0.17,5.79,0,18,5,210,1207,2698
8877689391,4/30/2016,27745,26.72,26.72,0,21.66,0.08,4.93,0,124,4,223,1089,4398
8877689391,5/1/2016,10930,8.32,8.32,0,3.13,0.57,4.57,0,36,12,166,1226,2786
8877689391,5/2/2016,4790,3.64,3.64,0,0,0,3.56,0,0,0,105,1335,2189
8877689391,5/3/2016,10818,8.21,8.21,0,1.39,0.1,6.67,0,19,3,229,1189,2817
8877689391,5/4/2016,18193,16.3,16.3,0,10.42,0.31,5.53,0,66,8,212,1154,3477
8877689391,5/5/2016,14055,10.67,10.67,0,5.46,0.82,4.37,0,67,15,188,1170,3052
8877689391,5/6/2016,21727,19.34,19.34,0,12.79,0.29,6.16,0,96,17,232,1095,4015
8877689391,5/7/2016,12332,8.13,8.13,0,0.08,0.96,6.99,0,105,28,271,1036,4142
8877689391,5/8/2016,10686,8.11,8.11,0,1.08,0.2,6.8,0,17,4,245,1174,2847
8877689391,5/9/2016,20226,18.25,18.25,0,11.1,0.8,6.24,0,73,19,217,1131,3710
8877689391,5/10/2016,10733,8.15,8.15,0,1.35,0.46,6.28,0,18,11,224,1187,2832
8877689391,5/11/2016,21420,19.56,19.56,0,13.22,0.41,5.89,0,88,12,213,1127,3832
8877689391,5/12/2016,8064,6.12,6.12,0,1.82,0.04,4.25,0,23,1,137,770,1849
